Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	de	dist	cap4_enhancer_no	fantom5_enhancer_no	neuron_count	oligo_count	micro_count	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	DE	weight	pp	num
ENSG00000166946	CCNDBP1	chr15	gene	43477316	43487396	+	ENSG00000166946.8	protein_coding	KNOWN	2	CCNDBP1	CCNDBP1	rs4447398,rs112968809	chr15	42904904	0.00291	446913	128	1	0	0	0	0.469438877755511	0.144789579158317	0.495991983967936	1	1	1	0.0375751503006012	3.98260785707787	0.00158276125095347	83
ENSG00000134480	CCNH	chr5	gene	86687311	86708836	-	ENSG00000134480.9	protein_coding	KNOWN	1	CCNH	CCNH	rs3919583	chr5	86947591	0.114	238755	213	4	12	5	10	0.202404809619238	0.0180360721442886	0.295090180360721	0.0586172344689379	0.094188376753507	0.0861723446893788	0.232464929859719	5.51621669993863	0.00167810831426392	88
ENSG00000129315	CCNT1	chr12	gene	49082247	49110681	-	ENSG00000129315.5	protein_coding	KNOWN	2	CCNT1	CCNT1	rs1054442,rs10459221	chr12	49389320	0.636	278639	0	0	0	0	0	1	1	0.336673346693387	1	1	1	0.814629258517034	1.29366428311191	0.00051487414187643	27
ENSG00000163249	CCNYL1	chr2	gene	208576264	208626563	+	ENSG00000163249.5	protein_coding	KNOWN	1	CCNYL1	CCNYL1	rs17203016	chr2	208255518	0.574	320746	93	1	3	1	2	0.469438877755511	0.249498997995992	0.376753507014028	0.266032064128257	0.296092184368737	0.229458917835671	0.777054108216433	2.55254786224591	0.00020976353928299	11
ENSG00000112486	CCR6	chr6	gene	167525295	167553184	+	ENSG00000112486.10	protein_coding	KNOWN	2	CCR6	CCR6	rs10455979	chr6	166995260	0.501	530035	165	9	0	0	0	0.0826653306613226	0.0661322645290581	0.586673346693387	1	1	1	0.711923847695391	0.873071422048001	0.00020976353928299	11
ENSG00000126353	CCR7	chr17	gene	38710021	38721724	-	ENSG00000126353.2	protein_coding	KNOWN	2	CCR7	CCR7	rs2517959	chr17	37846512	0.46	875212	98	20	3	0	0	0.0245490981963928	0.231963927855711	0.870240480961924	0.266032064128257	1	1	0.669338677354709	1.86458922903459	0.00024790236460717	13
ENSG00000173992	CCS	chr11	gene	66360292	66373490	+	ENSG00000173992.4	protein_coding	KNOWN	2	CCS	CCS	rs7122539,rs10896090,rs489337	chr11	66662731	0.764	302439	3	0	0	0	6	1	0.743486973947896	0.360220440881764	1	0.158817635270541	1	0.891783567134269	1.13557091273564	0.00020976353928299	11
ENSG00000177455	CD19	chr16	gene	28943260	28950667	+	ENSG00000177455.6	protein_coding	KNOWN	2	CD19	CD19	rs151181,rs3888190	chr16	28490517	0.392	53774	55	0	0	0	0	1	0.450400801603206	0.0801603206412826	1	1	1	0.585671342685371	3.05872313703692	0.00024790236460717	13
ENSG00000174807	CD248	chr11	gene	66081958	66084515	-	ENSG00000174807.3	protein_coding	KNOWN	2	CD248	CD248	rs7122539,rs10896090,rs489337	chr11	66662731	0.346	139329	99	2	3	0	2	0.334168336673347	0.229458917835671	0.192384769539078	0.266032064128257	0.296092184368737	1	0.514529058116233	3.636899586856	0.00036231884057971	19
ENSG00000161649	CD300LG	chr17	gene	41924516	41940994	+	ENSG00000161649.7	protein_coding	KNOWN	3	CD300LG	CD300LG	rs112114764	chr17	42201041	0.751	276525	33	3	0	0	0	0.25	0.560120240480962	0.334669338677355	1	1	1	0.883266533066132	1.2187405578083	5.720823798627e-05	3
ENSG00000101017	CD40	chr20	gene	44746911	44758502	+	ENSG00000101017.8	protein_coding	KNOWN	2	CD40	CD40	rs6130764	chr20	43750410	0.899	996501	32	12	1	0	6	0.0571142284569138	0.564128256513026	0.959418837675351	0.341683366733467	0.158817635270541	1	0.954909819639279	1.16143672694187	0.00011441647597254	6
ENSG00000196776	CD47	chr3	gene	107762145	107809872	-	ENSG00000196776.10	protein_coding	KNOWN	2	CD47	CD47	rs3804640	chr3	107793709	0.463	16163	0	18	10	3	0	0.030561122244489	1	0.0285571142284569	0.0791583166332665	1	0.140781563126253	0.67184368737475	6.48988418647103	0.00110602593440122	58
ENSG00000110448	CD5	chr11	gene	60869867	60895324	+	ENSG00000110448.6	protein_coding	KNOWN	2	CD5	CD5	rs12226877,rs174576,rs28456	chr11	61591907	0.121	719614	44	14	0	0	0	0.0450901803607214	0.506513026052104	0.738977955911824	1	1	1	0.240981963927856	1.72552037486314	0.0001906941266209	10
ENSG00000013725	CD6	chr11	gene	60739115	60787849	+	ENSG00000013725.10	protein_coding	KNOWN	2	CD6	CD6	rs12226877,rs174576,rs28456	chr11	61591907	0.664	850366	83	14	0	0	0	0.0450901803607214	0.295090180360721	0.851703406813627	1	1	1	0.832665330661323	0.343640408283118	3.813882532418e-05	2
ENSG00000140326	CDAN1	chr15	gene	43015757	43029417	-	ENSG00000140326.7	protein_coding	KNOWN	2	CDAN1	CDAN1	rs4447398,rs112968809	chr15	42904904	0.723	986	67	0	6	4	4	1	0.382765531062124	0.00400801603206413	0.135771543086172	0.213426853707415	0.111723446893788	0.865731462925852	7.66042105869069	0.00183066361556064	96
ENSG00000149798	CDC42EP2	chr11	gene	65082289	65089900	+	ENSG00000149798.3	protein_coding	KNOWN	2	CDC42EP2	CDC42EP2	rs10896090,rs489337	chr11	65945186	0.737	772272	68	22	1	22	2	0.0200400801603206	0.37625250501002	0.784569138276553	0.341683366733467	0.296092184368737	0.0110220440881764	0.87374749498998	1.45145523175109	0.00017162471395881	9
ENSG00000094804	CDC6	chr17	gene	38443885	38459171	+	ENSG00000094804.4	protein_coding	KNOWN	2	CDC6	CDC6	rs2517959	chr17	37846512	0.0735	597373	131	1	5	2	0	0.469438877755511	0.140280561122244	0.640781563126252	0.159318637274549	1	0.180861723446894	0.17935871743487	4.00028319985451	0.00148741418764302	78
ENSG00000146670	CDCA5	chr11	gene	64833772	64851636	-	ENSG00000146670.5	protein_coding	KNOWN	2	CDCA5	CDCA5	rs10896090,rs489337	chr11	65945186	0.394	1002925	82	0	0	0	0	1	0.30060120240481	0.964428857715431	1	1	1	0.588176352705411	0.566947666632892	0.00015255530129672	8
ENSG00000128536	CDHR3	chr7	gene	105517242	105676877	+	ENSG00000128536.11	protein_coding	KNOWN	2	CDHR3	CDHR3	rs73188321	chr7	105048158	0.174	469084	119	0	0	0	0	1	0.168837675350701	0.523046092184369	1	1	1	0.299098196392786	1.85506903190763	0.00030511060259344	16
ENSG00000103502	CDIPT	chr16	gene	29869678	29875057	-	ENSG00000103502.8	protein_coding	KNOWN	2	CDIPT	CDIPT	rs3888190	chr16	28889486	0.00451	985571	33	0	2	2	0	1	0.560120240480962	0.952905811623247	0.314629258517034	1	0.180861723446894	0.0435871743486974	4.33759184238611	0.00097254004576659	51
ENSG00000170312	CDK1	chr10	gene	62538089	62554610	+	ENSG00000170312.10	protein_coding	KNOWN	2	CDK1	CDK1	rs10994415,rs10994397,rs10994359,rs4948418,rs10994336,rs1938526,rs10994318,rs10994299	chr10	62322034	0.847	216055	6	0	0	0	0	1	0.733967935871743	0.271042084168337	1	1	1	0.932364729458918	1.37551237825409	0.00081998474446987	43
ENSG00000167258	CDK12	chr17	gene	37617739	37721160	+	ENSG00000167258.7	protein_coding	KNOWN	2	CDK12	CDK12	rs2517959	chr17	37846512	0.0964	228773	101	8	0	0	0	0.094689378757515	0.223446893787575	0.286072144288577	1	1	1	0.211923847695391	2.80303952504053	0.00099160945842868	52
ENSG00000167797	CDK2AP2	chr11	gene	67273968	67276120	-	ENSG00000167797.3	protein_coding	KNOWN	2	CDK2AP2	CDK2AP2	rs7122539	chr11	66662731	0.385	613389	0	2	0	1	42	0.334168336673347	1	0.655811623246493	1	0.00501002004008016	0.229458917835671	0.576152304609218	0.973264926475623	3.813882532418e-05	2
ENSG00000204539	CDSN	chr6	gene	31082867	31088223	-	ENSG00000204539.3	protein_coding	KNOWN	2	CDSN	CDSN	rs2021722,rs9378249	chr6	30174131	0.68	239478	58	0	0	0	0	1	0.43436873747495	0.297094188376753	1	1	1	0.843186372745491	1.38427332055429	0.00034324942791762	18
ENSG00000172216	CEBPB	chr20	gene	48807376	48809212	+	ENSG00000172216.4	protein_coding	KNOWN	2	CEBPB	CEBPB	rs6091248	chr20	49630618	0.434	823242	87	80	0	0	0	0.000501002004008016	0.278056112224449	0.830160320641283	1	1	1	0.639278557114228	0.633551432411521	0.0003813882532418	20
ENSG00000143702	CEP170	chr1	gene	243287730	243418708	-	ENSG00000143702.10	protein_coding	KNOWN	2	CEP170	CEP170	rs6703335	chr1	243608967	0.157	190259	15	8	0	4	14	0.094689378757515	0.679859719438878	0.24248496993988	1	0.064128256513026	0.111723446893788	0.283066132264529	2.67889027587975	0.00118230358504958	62
ENSG00000111860	CEP85L	chr6	gene	118781935	119031238	-	ENSG00000111860.9	protein_coding	KNOWN	1	CEP85L	CEP85L	rs11756438	chr6	118993632	0.184	37606	128	0	0	1	0	1	0.144789579158317	0.0596192384769539	1	1	0.229458917835671	0.310120240480962	3.99057214794669	0.00045766590389016	24
ENSG00000223802	CERS1	chr19	gene	18979361	19007488	-	ENSG00000223802.2	protein_coding	KNOWN	3	CERS1	CERS1	rs1064395,rs111444407	chr19	19361735	0.335747991547808	350719	27	0	0	0	0	1	0.594689378757515	0.405811623246493	1	1	1	0.503507014028056	1.58802384558316	0.00017162471395881	9
ENSG00000243649	CFB	chr6	gene	31895475	31919861	+	ENSG00000243649.4	protein_coding	KNOWN	1	CFB	CFB	rs209474,rs9378249	chr6	32924584	0.341	567774	60	0	0	0	0	1	0.421342685370741	0.619238476953908	1	1	1	0.51002004008016	1.15257007861471	0.00024790236460717	13
ENSG00000172757	CFL1	chr11	gene	65590493	65629497	-	ENSG00000172757.7	protein_coding	KNOWN	1	CFL1	CFL1	rs10896090,rs489337	chr11	65945186	0.000997	225064	110	5	4	1	23	0.155310621242485	0.194889779559118	0.282064128256513	0.190881763527054	0.0210420841683367	0.229458917835671	0.0195390781563126	6.85706072121819	0.00226926010678871	119
ENSG00000165410	CFL2	chr14	gene	35179593	35184029	-	ENSG00000165410.10	protein_coding	KNOWN	2	CFL2	CFL2	rs79403677	chr14	35539131	0.0737	355102	121	0	3	13	0	1	0.161322645290581	0.409819639278557	0.266032064128257	1	0.0225450901803607	0.179859719438878	3.93175462428126	0.00078184591914569	41
ENSG00000003402	CFLAR	chr2	gene	201980827	202029033	+	ENSG00000003402.12	protein_coding	KNOWN	1	CFLAR	CFLAR	rs7588746	chr2	200986345	0.0363	994482	9	14	4	2	41	0.0450901803607214	0.714428857715431	0.958416833667335	0.190881763527054	0.00551102204408818	0.180861723446894	0.125250501002004	3.77601310818503	0.00112509534706331	59
ENSG00000138028	CGREF1	chr2	gene	27321757	27341995	-	ENSG00000138028.9	protein_coding	KNOWN	2	CGREF1	CGREF1	rs2305929	chr2	28113911	0.138	771916	90	1	2	0	1	0.469438877755511	0.261022044088176	0.784068136272545	0.314629258517034	0.345190380761523	1	0.262024048096192	2.73893863710685	0.00011441647597254	6
ENSG00000177200	CHD9	chr16	gene	53088945	53363062	+	ENSG00000177200.10	protein_coding	KNOWN	2	CHD9	CHD9	rs1477199	chr16	53712135	0.0348	623190	107	0	5	6	16	1	0.200400801603206	0.662324649298597	0.159318637274549	0.0516032064128257	0.0706412825651303	0.120240480961924	4.36711004408043	0.00102974828375286	54
ENSG00000110721	CHKA	chr11	gene	67820326	67888736	-	ENSG00000110721.6	protein_coding	KNOWN	1	CHKA	CHKA	rs7122539	chr11	66662731	0.434	1226005	0	5	0	4	6	0.155310621242485	1	0.996993987975952	1	0.158817635270541	0.111723446893788	0.639278557114228	0.450425532119545	3.813882532418e-05	2
ENSG00000166869	CHP2	chr16	gene	23765948	23770272	+	ENSG00000166869.2	protein_coding	KNOWN	2	CHP2	CHP2	rs420259	chr16	23634026	0.327	131922	105	0	0	0	0	1	0.206913827655311	0.187374749498998	1	1	1	0.490480961923848	2.38701347379778	0.00022883295194508	12
ENSG00000136213	CHST12	chr7	gene	2443223	2474242	+	ENSG00000136213.7	protein_coding	KNOWN	2	CHST12	CHST12	rs10275045,rs4236274,rs4332037,rs10950456,rs4721295	chr7	1920826	0.595	406554	91	0	3	0	3	1	0.254008016032064	0.461923847695391	0.266032064128257	0.252004008016032	1	0.792084168336673	2.32958128860622	0.00030511060259344	16
ENSG00000144021	CIAO1	chr2	gene	96931870	96939087	+	ENSG00000144021.2	protein_coding	KNOWN	2	CIAO1	CIAO1	rs2271893,chr2_97376407_I,rs56361249	chr2	97405440	0.558	448359	88	0	0	0	0	1	0.273547094188377	0.49749498997996	1	1	1	0.767535070140281	0.962740899397109	0.0003813882532418	20
ENSG00000160161	CILP2	chr19	gene	19649074	19657468	+	ENSG00000160161.3	protein_coding	KNOWN	3	CILP2	CILP2	rs1064395,rs111444407	chr19	19361735	0.673	287339	9	0	0	0	0	1	0.714428857715431	0.345691382765531	1	1	1	0.838176352705411	1.23873561516469	9.534706331045e-05	5
ENSG00000230055	CISD3	chr17	gene	36886510	36891858	+	ENSG00000230055.1	protein_coding	KNOWN	3	CISD3	CISD3	rs2517959	chr17	37846512	0.400479721534127	960002	80	0	0	0	0	1	0.311122244488978	0.935370741482966	1	1	1	0.598196392785571	0.580648476248549	5.720823798627e-05	3
ENSG00000223572	CKMT1A	chr15	gene	43886225	43991420	+	ENSG00000223572.3	protein_coding	KNOWN	2	CKMT1A	CKMT1A	rs4447398,rs112968809	chr15	42904904	0.331467579908677	855822	0	0	0	0	0	1	1	0.855711422845691	1	1	1	0.497995991983968	0.852985332737729	0.00022883295194508	12
ENSG00000237289	CKMT1B	chr15	gene	43885252	43988917	+	ENSG00000237289.3	protein_coding	KNOWN	2	CKMT1B	CKMT1B	rs4447398,rs112968809	chr15	42904904	0.329839096000786	854849	0	0	0	0	0	1	1	0.855210420841683	1	1	1	0.494488977955912	0.860638151514896	0.00026697177726926	14
ENSG00000131730	CKMT2	chr5	gene	80529104	80562216	+	ENSG00000131730.11	protein_coding	KNOWN	2	CKMT2	CKMT2	rs10035291	chr5	80796368	0.0687	267264	82	0	0	0	0	1	0.30060120240481	0.330160320641283	1	1	1	0.172344689378758	2.86643572186691	0.00049580472921434	26
ENSG00000175505	CLCF1	chr11	gene	67131639	67141648	-	ENSG00000175505.9	protein_coding	KNOWN	2	CLCF1	CLCF1	rs7122539	chr11	66662731	0.419	478917	89	7	0	1	7	0.108216432865731	0.267535070140281	0.532064128256513	1	0.134268537074148	0.229458917835671	0.624248496993988	1.10219801259354	9.534706331045e-05	5
ENSG00000213719	CLIC1	chr6	gene	31698358	31707540	-	ENSG00000213719.4	protein_coding	KNOWN	2	CLIC1	CLIC1	rs9378249	chr6	31327701	0.264	379839	14	5	6	4	14	0.155310621242485	0.68687374749499	0.435871743486974	0.135771543086172	0.064128256513026	0.111723446893788	0.412324649298597	3.71313313740883	0.0015255530129672	80
ENSG00000013441	CLK1	chr2	gene	201717732	201729467	-	ENSG00000013441.10	protein_coding	KNOWN	2	CLK1	CLK1	rs7588746	chr2	200986345	0.286	743122	0	17	2	1	7	0.0335671342685371	1	0.758016032064128	0.314629258517034	0.134268537074148	0.229458917835671	0.433366733466934	2.26958198342579	0.00055301296720061	29
ENSG00000188603	CLN3	chr16	gene	28477983	28506896	-	ENSG00000188603.12	protein_coding	KNOWN	2	CLN3	CLN3	rs151181,rs3888190	chr16	28490517	0.322	16379	26	0	3	0	2	1	0.600701402805611	0.0290581162324649	0.266032064128257	0.296092184368737	1	0.480460921843687	5.59560526394243	0.00139206712433257	73
ENSG00000128973	CLN6	chr15	gene	68499330	68549549	-	ENSG00000128973.7	protein_coding	KNOWN	2	CLN6	CLN6	rs2127162	chr15	68090824	0.0367	458725	0	0	3	0	2	1	1	0.511022044088176	0.266032064128257	0.296092184368737	1	0.125751503006012	4.06892850396219	0.00062929061784897	33
ENSG00000144191	CNGA3	chr2	gene	98962618	99015064	+	ENSG00000144191.7	protein_coding	KNOWN	1	CNGA3	CNGA3	chr2_97376407_I	chr2	98041600	0.247	921018	116	1	0	0	0	0.469438877755511	0.174849699398798	0.904809619238477	1	1	1	0.394789579158317	1.02943308990801	0.00017162471395881	9
ENSG00000174871	CNIH2	chr11	gene	66045661	66052772	+	ENSG00000174871.6	protein_coding	KNOWN	2	CNIH2	CNIH2	rs7122539,rs10896090,rs489337	chr11	66662731	0.117	100475	3	2	0	0	1	0.334168336673347	0.743486973947896	0.141282565130261	1	0.345190380761523	1	0.233967935871743	3.40956458513581	0.00013348588863463	7
ENSG00000148842	CNNM2	chr10	gene	104678071	104838344	+	ENSG00000148842.10	protein_coding	KNOWN	2	CNNM2	CNNM2	rs11191580,rs7914558,rs11191454	chr10	104906211	0.0334	18067	130	0	23	10	23	1	0.142284569138277	0.032064128256513	0.0225450901803607	0.0210420841683367	0.0375751503006012	0.1187374749499	9.36309565634911	0.00064836003051106	34
ENSG00000168763	CNNM3	chr2	gene	97481982	97499648	+	ENSG00000168763.10	protein_coding	KNOWN	2	CNNM3	CNNM3	rs2271893,chr2_97376407_I,rs56361249	chr2	97405440	0.943	76542	86	2	0	0	0	0.334168336673347	0.283066132264529	0.118236472945892	1	1	1	0.974448897795591	2.16095185266466	0.00066742944317315	35
ENSG00000158158	CNNM4	chr2	gene	97426639	97477628	+	ENSG00000158158.7	protein_coding	KNOWN	2	CNNM4	CNNM4	rs2271893,chr2_97376407_I,rs56361249	chr2	97405440	0.387	21199	125	7	6	0	5	0.108216432865731	0.152304609218437	0.0375751503006012	0.135771543086172	0.18186372745491	1	0.579659318637275	5.82350870900454	0.00055301296720061	29
ENSG00000082438	COBLL1	chr2	gene	165510134	165700189	-	ENSG00000082438.10	protein_coding	KNOWN	2	COBLL1	COBLL1	rs17183814	chr2	166152389	0.393	452200	34	2	0	0	0	0.334168336673347	0.553607214428858	0.504509018036072	1	1	1	0.587675350701403	1.21575017237078	0.00017162471395881	9
ENSG00000168434	COG7	chr16	gene	23399814	23464501	-	ENSG00000168434.8	protein_coding	KNOWN	2	COG7	COG7	rs420259	chr16	23634026	0.00932	169525	81	1	2	0	7	0.469438877755511	0.30561122244489	0.218937875751503	0.314629258517034	0.134268537074148	1	0.0646292585170341	5.41441560468877	0.00070556826849733	37
ENSG00000204248	COL11A2	chr6	gene	33130458	33160276	-	ENSG00000204248.5	protein_coding	KNOWN	2	COL11A2	COL11A2	rs209474	chr6	32924584	0.588	235692	94	0	3	1	1	1	0.245991983967936	0.292585170340681	0.266032064128257	0.345190380761523	0.229458917835671	0.787074148296593	2.79257072828844	0.00041952707856598	22
ENSG00000065618	COL17A1	chr10	gene	105791044	105845760	-	ENSG00000065618.11	protein_coding	KNOWN	2	COL17A1	COL17A1	rs11191580	chr10	104906211	0.553	939549	111	4	0	0	0	0.202404809619238	0.192384769539078	0.917835671342685	1	1	1	0.763026052104208	0.356200015613581	7.627765064836e-05	4
ENSG00000139219	COL2A1	chr12	gene	48366748	48398269	-	ENSG00000139219.12	protein_coding	KNOWN	2	COL2A1	COL2A1	rs1054442	chr12	49389320	0.174	991051	40	1	0	0	0	0.469438877755511	0.525551102204409	0.956412825651303	1	1	1	0.299098196392786	1.25154897662447	0.0001906941266209	10
ENSG00000170619	COMMD5	chr8	gene	146066427	146079121	-	ENSG00000170619.8	protein_coding	KNOWN	1	COMMD5	COMMD5	rs57957974	chr8	145076529	0.747	1002592	0	1	0	0	0	0.469438877755511	1	0.963426853707415	1	1	1	0.880761523046092	0.164227089908916	1.906941266209e-05	1
ENSG00000105664	COMP	chr19	gene	18893583	18902123	-	ENSG00000105664.4	protein_coding	KNOWN	2	COMP	COMP	rs1064395,rs111444407	chr19	19361735	0.841	456084	50	2	0	0	0	0.334168336673347	0.480460921843687	0.509018036072144	1	1	1	0.929859719438878	0.747993372258246	0.00015255530129672	8
ENSG00000105669	COPE	chr19	gene	19010323	19030199	-	ENSG00000105669.6	protein_coding	KNOWN	3	COPE	COPE	rs1064395,rs111444407	chr19	19361735	0.273	328008	0	1	0	0	0	0.469438877755511	1	0.383266533066132	1	1	1	0.423847695390782	1.81740572031006	0.00104881769641495	55
ENSG00000172725	CORO1B	chr11	gene	67205519	67211292	-	ENSG00000172725.8	protein_coding	KNOWN	2	CORO1B	CORO1B	rs7122539	chr11	66662731	0.516090461158426	548561	19	0	3	3	2	1	0.649799599198397	0.602204408817635	0.266032064128257	0.296092184368737	0.140781563126253	0.729458917835671	2.1467490055205	0.00043859649122807	23
ENSG00000103647	CORO2B	chr15	gene	68871308	69020145	+	ENSG00000103647.8	protein_coding	KNOWN	2	CORO2B	CORO2B	rs2127162	chr15	68090824	0.631	780484	33	7	23	52	2	0.108216432865731	0.560120240480962	0.795090180360721	0.0225450901803607	0.296092184368737	0.00350701402805611	0.812124248496994	4.22963963858182	0.00091533180778032	48
ENSG00000240230	COX19	chr7	gene	938415	1015235	-	ENSG00000240230.1	protein_coding	KNOWN	2	COX19	COX19	rs10275045,rs4236274,rs4332037,rs10950456	chr7	1920826	0.149549585375428	881178	0	9	3	0	2	0.0826653306613226	1	0.874749498997996	0.266032064128257	0.296092184368737	1	0.274048096192385	2.75240781055076	0.00051487414187643	27
ENSG00000135940	COX5B	chr2	gene	98262503	98264846	+	ENSG00000135940.2	protein_coding	KNOWN	2	COX5B	COX5B	rs2271893,chr2_97376407_I,rs56361249	chr2	97405440	0.0712	220903	80	0	3	0	0	1	0.311122244488978	0.275551102204409	0.266032064128257	1	1	0.174849699398798	4.35694914894334	0.00080091533180778	42
ENSG00000144410	CPO	chr2	gene	207804278	207834198	+	ENSG00000144410.4	protein_coding	KNOWN	2	CPO	CPO	rs17203016	chr2	208255518	0.247	451240	154	0	0	0	0	1	0.0871743486973948	0.501503006012024	1	1	1	0.394789579158317	1.61954804456972	0.00017162471395881	9
ENSG00000071894	CPSF1	chr8	gene	145618444	145634753	-	ENSG00000071894.9	protein_coding	KNOWN	2	CPSF1	CPSF1	rs57957974	chr8	145076529	0.212	558224	8	0	0	0	0	1	0.722444889779559	0.60871743486974	1	1	1	0.349699398797595	1.5470824552058	0.00020976353928299	11
ENSG00000149532	CPSF7	chr11	gene	61170121	61197503	-	ENSG00000149532.10	protein_coding	KNOWN	1	CPSF7	CPSF7	rs12226877,rs174576,rs28456	chr11	61591907	0.943	391978	0	11	0	0	3	0.0666332665330661	1	0.44438877755511	1	0.252004008016032	1	0.974448897795591	0.836938675380692	0.00062929061784897	33
ENSG00000118260	CREB1	chr2	gene	208394461	208468155	+	ENSG00000118260.8	protein_coding	KNOWN	1	CREB1	CREB1	rs17203016	chr2	208255518	0.0217	138943	150	20	2	2	14	0.0245490981963928	0.0961923847695391	0.19188376753507	0.314629258517034	0.064128256513026	0.180861723446894	0.0971943887775551	5.13826805590206	0.00327993897787948	172
ENSG00000006016	CRLF1	chr19	gene	18704037	18717660	-	ENSG00000006016.5	protein_coding	KNOWN	3	CRLF1	CRLF1	rs1064395,rs111444407	chr19	19361735	0.745	640547	0	4	0	0	0	0.202404809619238	1	0.68186372745491	1	1	1	0.879759519038076	0.51103213689629	3.813882532418e-05	2
ENSG00000105662	CRTC1	chr19	gene	18794425	18893142	+	ENSG00000105662.9	protein_coding	KNOWN	3	CRTC1	CRTC1	rs1064395,rs111444407	chr19	19361735	0.143	563782	27	4	2	1	14	0.202404809619238	0.594689378757515	0.612725450901804	0.314629258517034	0.064128256513026	0.229458917835671	0.265531062124248	2.97222206191269	0.00061022120518688	32
ENSG00000168582	CRYGA	chr2	gene	209025464	209028300	-	ENSG00000168582.4	protein_coding	KNOWN	2	CRYGA	CRYGA	rs17203016	chr2	208255518	0.0828	772782	56	0	0	0	0	1	0.442885771543086	0.786573146292585	1	1	1	0.192384769539078	1.88832746281274	3.813882532418e-05	2
ENSG00000182187	CRYGB	chr2	gene	209007297	209010892	-	ENSG00000182187.3	protein_coding	KNOWN	2	CRYGB	CRYGB	rs17203016	chr2	208255518	0.0391	755374	144	0	0	0	0	1	0.110721442885772	0.767034068136273	1	1	1	0.1312625250501	2.29578001432404	5.720823798627e-05	3
ENSG00000163254	CRYGC	chr2	gene	208992861	208994554	-	ENSG00000163254.4	protein_coding	KNOWN	2	CRYGC	CRYGC	rs17203016	chr2	208255518	0.768	739036	55	0	0	0	0	1	0.450400801603206	0.75501002004008	1	1	1	0.895290581162325	0.391631199956895	0.00011441647597254	6
ENSG00000118231	CRYGD	chr2	gene	208986331	208989225	-	ENSG00000118231.4	protein_coding	KNOWN	2	CRYGD	CRYGD	rs17203016	chr2	208255518	0.107	733707	55	0	0	0	0	1	0.450400801603206	0.748997995991984	1	1	1	0.223947895791583	1.78536083330446	0.00011441647597254	6
ENSG00000213139	CRYGS	chr3	gene	186256230	186264491	-	ENSG00000213139.3	protein_coding	KNOWN	2	CRYGS	CRYGS	rs1516725	chr3	185824004	0.40990924156591	440487	0	0	0	0	0	1	1	0.492985971943888	1	1	1	0.61122244488978	1.19956887896326	0	0
ENSG00000108342	CSF3	chr17	gene	38171614	38174066	+	ENSG00000108342.7	protein_coding	KNOWN	2	CSF3	CSF3	rs2517959	chr17	37846512	0.303	325102	22	1	0	0	0	0.469438877755511	0.624248496993988	0.379759519038076	1	1	1	0.454408817635271	1.75697507798531	0.00013348588863463	7
ENSG00000183117	CSMD1	chr8	gene	2792992	4852494	-	ENSG00000183117.10	protein_coding	KNOWN	1	CSMD1	CSMD1	rs10503253	chr8	4180844	0.226	671650	18	5	13	0	0	0.155310621242485	0.656813627254509	0.703907815631262	0.0526052104208417	1	1	0.364729458917836	4.30464739049217	0.00074370709382151	39
ENSG00000204435	CSNK2B	chr6	gene	31633013	31638120	+	ENSG00000204435.8	protein_coding	KNOWN	1	CSNK2B	CSNK2B	rs9378249	chr6	31327701	0.523	305312	64	0	0	0	0	1	0.404809619238477	0.362725450901804	1	1	1	0.737975951903808	1.31795310489447	0.00099160945842868	52
ENSG00000178662	CSRNP3	chr2	gene	166326157	166545917	+	ENSG00000178662.10	protein_coding	KNOWN	1	CSRNP3	CSRNP3	rs17183814	chr2	166152389	0.199	173768	7	5	29	11	0	0.155310621242485	0.730460921843687	0.223947895791583	0.0140280561122244	1	0.031563126252505	0.331663326653307	6.86667270988845	0.00129672006102212	68
ENSG00000175315	CST6	chr11	gene	65779312	65780976	+	ENSG00000175315.2	protein_coding	KNOWN	2	CST6	CST6	rs7122539,rs10896090,rs489337	chr11	66662731	0.502	75249	81	0	0	0	0	1	0.30561122244489	0.115731462925852	1	1	1	0.712424849699399	2.49556359285784	0.00070556826849733	37
ENSG00000064601	CTSA	chr20	gene	44519591	44527459	+	ENSG00000064601.11	protein_coding	KNOWN	2	CTSA	CTSA	rs6130764	chr20	43750410	0.87	769181	89	0	0	0	0	1	0.267535070140281	0.781563126252505	1	1	1	0.939879759519038	0.308462683933066	5.720823798627e-05	3
ENSG00000174080	CTSF	chr11	gene	66330934	66336312	-	ENSG00000174080.6	protein_coding	KNOWN	2	CTSF	CTSF	rs7122539,rs10896090,rs489337	chr11	66662731	0.363	326419	19	0	1	0	6	1	0.649799599198397	0.381763527054108	0.341683366733467	0.158817635270541	1	0.543086172344689	2.64731197508453	0.00013348588863463	7
ENSG00000172543	CTSW	chr11	gene	65647280	65651212	+	ENSG00000172543.3	protein_coding	KNOWN	2	CTSW	CTSW	rs10896090,rs489337	chr11	65945186	0.478	207281	78	4	0	0	0	0.202404809619238	0.32314629258517	0.26002004008016	1	1	1	0.690380761523046	1.71750857900333	0	0
