Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	de	dist	cap4_enhancer_no	fantom5_enhancer_no	neuron_count	oligo_count	micro_count	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	DE	weight	pp	num
ENSG00000149532	CPSF7	chr11	gene	61170121	61197503	-	ENSG00000149532.10	protein_coding	KNOWN	1	CPSF7	CPSF7	rs198457	chr11	61471678	0.45065436	274175	0	11	0	0	3	0.0516516516516516	1	0.272072072072072	1	0.217417417417417	1	0.640840840840841	1.7466624280443	0.00110729285987018	58
ENSG00000134376	CRB1	chr1	gene	197170592	197447585	+	ENSG00000134376.8	protein_coding	KNOWN	1	CRB1	CRB1	rs17641524	chr1	197704717	0.05640946	534125	102	2	0	0	0	0.324924924924925	0.283483483483483	0.536336336336336	1	1	1	0.0960960960960961	2.96540040871876	0.000496372661321115	26
ENSG00000148204	CRB2	chr9	gene	126118449	126142603	+	ENSG00000148204.7	protein_coding	KNOWN	2	CRB2	CRB2	rs2670139	chr9	126634255	0.40431056	515806	29	2	2	16	0	0.324924924924925	0.625825825825826	0.517117117117117	0.311111111111111	1	0.0252252252252252	0.577777777777778	2.37565700989071	0.00043909889270714	23
ENSG00000118260	CREB1	chr2	gene	208394461	208468155	+	ENSG00000118260.8	protein_coding	KNOWN	1	CREB1	CREB1	rs62188629	chr2	208044470	0.1364223	349991	150	20	2	2	14	0.00780780780780781	0.118318318318318	0.341741741741742	0.311111111111111	0.0414414414414414	0.193993993993994	0.202402402402402	3.83880260050546	0.00252004581901489	132
ENSG00000108255	CRYBA1	chr17	gene	27573877	27581512	+	ENSG00000108255.2	protein_coding	KNOWN	2	CRYBA1	CRYBA1	rs75581564	chr17	27363750	0.29156961	210127	69	0	0	0	0	1	0.431231231231231	0.202402402402402	1	1	1	0.422822822822823	2.45829951831868	0.000267277586865216	14
ENSG00000168582	CRYGA	chr2	gene	209025464	209028300	-	ENSG00000168582.4	protein_coding	KNOWN	2	CRYGA	CRYGA	rs62188629	chr2	208044470	0.75095079	983830	56	0	0	0	0	1	0.487687687687688	0.933333333333333	1	1	1	0.90990990990991	0.163402555958026	0	0
ENSG00000182187	CRYGB	chr2	gene	209007297	209010892	-	ENSG00000182187.3	protein_coding	KNOWN	2	CRYGB	CRYGB	rs62188629	chr2	208044470	0.90781792	966422	144	0	0	0	0	1	0.132132132132132	0.92012012012012	1	1	1	0.975975975975976	0.107568359764714	1.90912562046583e-05	1
ENSG00000163254	CRYGC	chr2	gene	208992861	208994554	-	ENSG00000163254.4	protein_coding	KNOWN	2	CRYGC	CRYGC	rs62188629	chr2	208044470	0.66139474	950084	55	0	0	0	0	1	0.493093093093093	0.904504504504504	1	1	1	0.854654654654655	0.257425798379397	1.90912562046583e-05	1
ENSG00000118231	CRYGD	chr2	gene	208986331	208989225	-	ENSG00000118231.4	protein_coding	KNOWN	2	CRYGD	CRYGD	rs62188629	chr2	208044470	0.68941576	944755	55	0	0	0	0	1	0.493093093093093	0.897897897897898	1	1	1	0.878678678678679	0.237034917984177	0	0
ENSG00000103316	CRYM	chr16	gene	21250195	21314404	-	ENSG00000103316.6	protein_coding	KNOWN	2	CRYM	CRYM	rs12923444	chr16	21639710	0.09811092	325306	0	16	0	0	0	0.018018018018018	1	0.324924924924925	1	1	1	0.141141141141141	3.08215601183845	0.000572737686139748	30
ENSG00000172346	CSDC2	chr22	gene	41956767	42069998	+	ENSG00000172346.9	protein_coding	KNOWN	1	CSDC2	CSDC2	rs5995992	chr22	41487218	0.42761844	469549	51	0	0	0	0	1	0.508108108108108	0.463063063063063	1	1	1	0.611411411411411	1.26187723415529	0.000248186330660557	13
ENSG00000119535	CSF3R	chr1	gene	36931644	36948879	-	ENSG00000119535.13	protein_coding	KNOWN	2	CSF3R	CSF3R	rs1002656,rs1466887	chr1	37192741	0.67208288	243862	90	11	0	0	0	0.0516516516516516	0.333333333333333	0.240840840840841	1	1	1	0.863663663663664	1.57019083924153	0.000229095074455899	12
ENSG00000175315	CST6	chr11	gene	65779312	65780976	+	ENSG00000175315.2	protein_coding	KNOWN	2	CST6	CST6	rs58621819	chr11	65314830	0.20291133	464482	81	0	0	0	0	1	0.377777777777778	0.456456456456456	1	1	1	0.297897897897898	1.99526644482378	0.000801832760595647	42
ENSG00000060069	CTDP1	chr18	gene	77439801	77514510	+	ENSG00000060069.11	protein_coding	KNOWN	2	CTDP1	CTDP1	rs7241572	chr18	77580712	0.41987802	140911	34	15	0	0	0	0.0222222222222222	0.593393393393393	0.127327327327327	1	1	1	0.600600600600601	2.57081925117494	0.0010500190912562	55
ENSG00000198561	CTNND1	chr11	gene	57520715	57587018	+	ENSG00000198561.8	protein_coding	KNOWN	1	CTNND1	CTNND1	rs2509805	chr11	57650796	0.600718734224198	130081	196	0	16	2	20	1	0.0408408408408408	0.118318318318318	0.0402402402402402	0.0234234234234234	0.193993993993994	0.802402402402402	5.56740950501809	0.00189003436426117	99
ENSG00000064601	CTSA	chr20	gene	44519591	44527459	+	ENSG00000064601.11	protein_coding	KNOWN	2	CTSA	CTSA	rs12624433	chr20	44680853	0.05300452	161262	89	0	0	0	0	1	0.33993993993994	0.148948948948949	1	1	1	0.0918918918918919	4.29129413727167	0.00120274914089347	63
ENSG00000109861	CTSC	chr11	gene	88026773	88070955	-	ENSG00000109861.8	protein_coding	KNOWN	2	CTSC	CTSC	rs7932640	chr11	88744425	0.19823518	673470	62	1	0	0	5	0.464264264264264	0.460660660660661	0.659459459459459	1	0.152552552552553	1	0.293693693693694	1.64155269328474	0.000362733867888507	19
ENSG00000174080	CTSF	chr11	gene	66330934	66336312	-	ENSG00000174080.6	protein_coding	KNOWN	2	CTSF	CTSF	rs58621819	chr11	65314830	0.96963698	1021482	19	0	1	0	6	1	0.67987987987988	0.96036036036036	0.34954954954955	0.132732732732733	1	0.993393393393393	1.0981851710946	0.00011454753722795	6
ENSG00000172543	CTSW	chr11	gene	65647280	65651212	+	ENSG00000172543.3	protein_coding	KNOWN	2	CTSW	CTSW	rs58621819	chr11	65314830	0.5498682	332450	78	4	0	0	0	0.192192192192192	0.390990990990991	0.330930930930931	1	1	1	0.75975975975976	1.38059859451455	5.72737686139748e-05	3
ENSG00000085733	CTTN	chr11	gene	70244510	70282690	+	ENSG00000085733.11	protein_coding	KNOWN	1	CTTN	CTTN	rs7117514	chr11	70544937	0.06473448	300427	89	3	3	0	0	0.246246246246246	0.33993993993994	0.297297297297297	0.263063063063063	1	1	0.108108108108108	4.77300768340829	0.00358915616647575	188
ENSG00000077063	CTTNBP2	chr7	gene	117350705	117514193	-	ENSG00000077063.6	protein_coding	KNOWN	2	CTTNBP2	CTTNBP2	rs7807677	chr7	117502574	0.24849714	11619	144	10	11	30	26	0.0606606606606607	0.132132132132132	0.0138138138138138	0.0660660660660661	0.0102102102102102	0.00960960960960961	0.364564564564565	8.00823783446257	0.00171821305841924	90
ENSG00000233932	CTXN2	chr15	gene	48483736	48495953	+	ENSG00000233932.3	protein_coding	KNOWN	2	CTXN2	CTXN2	rs34488670	chr15	47684936	0.219331167788228	798800	111	0	0	0	0	1	0.243843843843844	0.766366366366366	1	1	1	0.328528528528529	1.37922653850237	0	0
ENSG00000111249	CUX2	chr12	gene	111471828	111788358	+	ENSG00000111249.7	protein_coding	KNOWN	2	CUX2	CUX2	rs10774600	chr12	110741356	0.07317297	730472	94	3	10	0	1	0.246246246246246	0.315315315315315	0.708108108108108	0.0774774774774775	0.327927927927928	1	0.117117117117117	5.04750734378084	0.000897289041618939	47
ENSG00000160683	CXCR5	chr11	gene	118754475	118768508	+	ENSG00000160683.4	protein_coding	KNOWN	2	CXCR5	CXCR5	rs2187490	chr11	118713180	0.34457271	41295	91	7	0	0	0	0.0918918918918919	0.325525525525526	0.0414414414414414	1	1	1	0.505105105105105	3.86646264025888	0.00087819778541428	46
ENSG00000162144	CYBASC3	chr11	gene	61116226	61129771	-	ENSG00000162144.4	protein_coding	KNOWN	1	CYBASC3	CYB561A3	rs198457	chr11	61471678	0.70296339	341907	0	0	0	0	0	1	1	0.337537537537538	1	1	1	0.885285285285285	1.20792388218612	3.81825124093165e-05	2
ENSG00000172817	CYP7B1	chr8	gene	65500320	65711318	-	ENSG00000172817.3	protein_coding	KNOWN	2	CYP7B1	CYP7B1	rs7837935	chr8	65562019	0.15058845	149299	135	1	0	0	0	0.464264264264264	0.167567567567568	0.136936936936937	1	1	1	0.223423423423423	3.4869213216015	0.000534555173730431	28
ENSG00000100592	DAAM1	chr14	gene	59655364	59838123	+	ENSG00000100592.10	protein_coding	KNOWN	2	DAAM1	DAAM1	rs1956373	chr14	60141822	0.00117458	486458	218	5	33	1	8	0.141141141141141	0.024024024024024	0.481081081081081	0.012012012012012	0.0966966966966967	0.237237237237237	0.00840840840840841	9.93209065700602	0.00198549064528446	104
ENSG00000165617	DACT1	chr14	gene	59100685	59115039	+	ENSG00000165617.8	protein_coding	KNOWN	1	DACT1	DACT1	rs1956373	chr14	60141822	0.36758345	1041137	149	0	9	0	3	1	0.121921921921922	0.965765765765766	0.0882882882882883	0.217417417417417	1	0.527927927927928	3.10077727304081	0.00101183657884689	53
ENSG00000173402	DAG1	chr3	gene	49506146	49573048	+	ENSG00000173402.6	protein_coding	KNOWN	2	DAG1	DAG1	rs13084037	chr3	49214066	0.74420888	292080	40	0	0	0	0	1	0.563363363363363	0.290690690690691	1	1	1	0.906306306306306	1.33387343934461	0.000649102710958381	34
ENSG00000134780	DAGLA	chr11	gene	61447905	61514473	+	ENSG00000134780.5	protein_coding	KNOWN	2	DAGLA	DAGLA	rs198457	chr11	61471678	0.25375886	23773	62	13	0	2	0	0.0324324324324324	0.460660660660661	0.0234234234234234	1	1	0.193993993993994	0.372372372372372	4.7418796806603	0.000954562810232913	50
ENSG00000149476	DAK	chr11	gene	61100682	61120767	+	ENSG00000149476.10	protein_coding	KNOWN	1	DAK	DAK	rs198457	chr11	61471678	0.605233388467107	370996	115	1	0	0	5	0.464264264264264	0.23003003003003	0.362762762762763	1	0.152552552552553	1	0.805405405405405	1.23041572361259	0.000324551355479191	17
ENSG00000178149	DALRD3	chr3	gene	49052921	49059726	-	ENSG00000178149.12	protein_coding	KNOWN	1	DALRD3	DALRD3	rs13084037	chr3	49214066	0.56631134	154340	103	8	5	2	0	0.0804804804804805	0.275675675675676	0.141741741741742	0.165765765765766	1	0.193993993993994	0.772372372372372	4.00921663170331	0.000171821305841924	9
ENSG00000244274	DBNDD2	chr20	gene	44034697	44039250	+	ENSG00000244274.3	protein_coding	KNOWN	2	DBNDD2	DBNDD2	rs12624433	chr20	44680853	0.395002196862095	646156	19	4	2	0	6	0.192192192192192	0.67987987987988	0.642042042042042	0.311111111111111	0.132732732732733	1	0.564564564564565	2.18240717869505	0.000305460099274532	16
ENSG00000122741	DCAF10	chr9	gene	37800499	37867663	+	ENSG00000122741.11	protein_coding	KNOWN	2	DCAF10	DCAF10	rs7030813	chr9	36999369	0.12560089	801130	0	0	6	7	1	1	1	0.770570570570571	0.13993993993994	0.327927927927928	0.0666666666666667	0.177777777777778	3.95438693473824	0.000630011454753723	33
ENSG00000182308	DCAF4L1	chr4	gene	41983713	41988476	+	ENSG00000182308.5	protein_coding	KNOWN	2	DCAF4L1	DCAF4L1	rs34937911	chr4	42110353	0.35294992	126640	77	0	0	0	0	1	0.396996996996997	0.112912912912913	1	1	1	0.518918918918919	2.83714607319508	0.000324551355479191	17
ENSG00000187323	DCC	chr18	gene	49867158	51062269	+	ENSG00000187323.6	protein_coding	KNOWN	2	DCC	DCC	rs7227069	chr18	50731802	0.01279525	864644	165	2	5	1	0	0.324924924924925	0.0810810810810811	0.823423423423423	0.165765765765766	1	0.237237237237237	0.036036036036036	5.31470009974207	0.00213822069492173	112
ENSG00000188682	DCDC1	chr11	gene	30964749	31391357	-	ENSG00000188682.7	protein_coding	KNOWN	2	DCDC1	DCDC1	rs1448938	chr11	30892824	0.403798398642493	498533	17	0	0	0	0	1	0.692492492492492	0.494294294294294	1	1	1	0.576576576576577	1.25527131969014	3.81825124093165e-05	2
ENSG00000170959	DCDC5	chr11	gene	30851916	31149212	-	ENSG00000170959.9	protein_coding	KNOWN	2	DCDC5	DCDC5	rs1448938	chr11	30892824	0.39306780168604	256388	10	0	0	0	0	1	0.726126126126126	0.25045045045045	1	1	1	0.561561561561562	1.9615280537416	0.000210003818251241	11
ENSG00000162290	DCP1A	chr3	gene	53317448	53381637	-	ENSG00000162290.11	processed_transcript	KNOWN	2	DCP1A	DCP1A	rs7624336	chr3	53244151	0.2225538	137486	0	15	0	0	0	0.0222222222222222	1	0.123123123123123	1	1	1	0.331531531531532	3.19860277941358	0.00120274914089347	63
ENSG00000110063	DCPS	chr11	gene	126173647	126215644	+	ENSG00000110063.4	protein_coding	KNOWN	2	DCPS	DCPS	rs57344483	chr11	127022560	0.92040015	848913	33	1	0	2	0	0.464264264264264	0.601201201201201	0.81021021021021	1	1	0.193993993993994	0.981981981981982	0.228643865289979	9.54562810232913e-05	5
ENSG00000188215	DCUN1D3	chr16	gene	20869396	20911706	-	ENSG00000188215.4	protein_coding	KNOWN	2	DCUN1D3	DCUN1D3	rs12923444	chr16	21639710	0.40997728	728004	138	5	0	0	0	0.141141141141141	0.154954954954955	0.700900900900901	1	1	1	0.585585585585586	0.890531701544685	0.000267277586865216	14
ENSG00000167986	DDB1	chr11	gene	61066923	61110068	-	ENSG00000167986.9	protein_coding	KNOWN	1	DDB1	DDB1	rs198457	chr11	61471678	0.28784316	361610	123	0	0	0	0	1	0.200600600600601	0.354954954954955	1	1	1	0.416816816816817	1.91087282691619	0.00353188239786178	185
ENSG00000110367	DDX6	chr11	gene	118620034	118661858	-	ENSG00000110367.5	protein_coding	KNOWN	1	DDX6	DDX6	rs2187490	chr11	118713180	0.11354475	51322	68	14	5	2	10	0.0276276276276276	0.434834834834835	0.0552552552552553	0.165765765765766	0.0684684684684685	0.193993993993994	0.159159159159159	6.53082193849122	0.00406643757159221	213
ENSG00000184276	DEFB108B	chr11	gene	71544246	71548756	+	ENSG00000184276.2	protein_coding	KNOWN	2	DEFB108B	DEFB108B	rs7117514	chr11	70544937	0.50447614	999309	0	0	0	0	0	1	1	0.953153153153153	1	1	1	0.711711711711712	0.388062030733448	0	0
ENSG00000119522	DENND1A	chr9	gene	126141933	126692431	-	ENSG00000119522.11	protein_coding	KNOWN	2	DENND1A	DENND1A	rs2670139	chr9	126634255	0.27175863	58176	104	13	1	0	1	0.0324324324324324	0.267867867867868	0.0618618618618619	0.34954954954955	0.327927927927928	1	0.393393393393393	4.76690653564731	0.000916380297823597	48
ENSG00000213047	DENND1B	chr1	gene	197473878	197744826	-	ENSG00000213047.6	protein_coding	KNOWN	2	DENND1B	DENND1B	rs17641524	chr1	197704717	0.36591316	40109	117	5	0	0	0	0.141141141141141	0.224624624624625	0.0402402402402402	1	1	1	0.526126126126126	3.85510209450173	0.000572737686139748	30
ENSG00000100418	PPPDE2	chr22	gene	41994032	42017100	-	ENSG00000100418.7	protein_coding	KNOWN	1	PPPDE2	DESI1	rs5995992	chr22	41487218	0.14653853	529882	115	0	0	0	0	1	0.23003003003003	0.528528528528528	1	1	1	0.215015015015015	2.17470591095614	0.000305460099274532	16
ENSG00000172893	DHCR7	chr11	gene	71139239	71163914	-	ENSG00000172893.10	protein_coding	KNOWN	1	DHCR7	DHCR7	rs7117514	chr11	70544937	0.02180342	618977	157	0	0	0	0	1	0.0990990990990991	0.614414414414414	1	1	1	0.0504504504504504	3.47384924003415	0.000935471554028255	49
ENSG00000167536	DHRS13	chr17	gene	27224799	27230089	-	ENSG00000167536.8	protein_coding	KNOWN	2	DHRS13	DHRS13	rs75581564	chr17	27363750	0.72646484	133661	95	2	5	20	9	0.324924924924925	0.311111111111111	0.120720720720721	0.165765765765766	0.0792792792792793	0.021021021021021	0.897297297297297	4.01982306777464	0.000190912562046583	10
ENSG00000100612	DHRS7	chr14	gene	60610838	60636574	-	ENSG00000100612.8	protein_coding	KNOWN	2	DHRS7	DHRS7	rs1956373	chr14	60141822	0.14720695	494752	83	1	0	2	4	0.464264264264264	0.367567567567568	0.49009009009009	1	0.184384384384384	0.193993993993994	0.216816816816817	2.2418684915321	0.000190912562046583	10
ENSG00000086189	DIMT1	chr5	gene	61683081	61699766	-	ENSG00000086189.5	protein_coding	KNOWN	2	DIMT1	DIMT1	rs60157091	chr5	61509655	0.05913558	190111	86	0	3	7	7	1	0.353753753753754	0.187987987987988	0.263063063063063	0.111711711711712	0.0666666666666667	0.100900900900901	5.30035512692377	0.00213822069492173	112
ENSG00000151240	DIP2C	chr10	gene	320130	735683	-	ENSG00000151240.9	protein_coding	KNOWN	2	DIP2C	DIP2C	rs997934	chr10	1795194	0.11768637	1059511	137	8	16	43	0	0.0804804804804805	0.162162162162162	0.96996996996997	0.0402402402402402	1	0.00660660660660661	0.165165165165165	5.04418725452934	0.00101183657884689	53
ENSG00000119689	DLST	chr14	gene	75348594	75370448	+	ENSG00000119689.10	protein_coding	KNOWN	2	DLST	DLST	rs1045430	chr14	75130235	0.68144998	218359	149	2	2	0	3	0.324924924924925	0.121921921921922	0.212612612612613	0.311111111111111	0.217417417417417	1	0.873873873873874	2.85070787224478	0.00145093547155403	76
ENSG00000142700	DMRTA2	chr1	gene	50883222	50889172	-	ENSG00000142700.7	protein_coding	KNOWN	2	DMRTA2	DMRTA2	rs11579246	chr1	50559162	0.76314833	330010	87	0	0	0	0	1	0.350750750750751	0.32972972972973	1	1	1	0.917717717717718	1.19534739359309	3.81825124093165e-05	2
ENSG00000114841	DNAH1	chr3	gene	52350335	52434507	+	ENSG00000114841.11	protein_coding	KNOWN	2	DNAH1	DNAH1	rs7624336	chr3	53244151	0.19399859	893816	13	3	0	0	3	0.246246246246246	0.712912912912913	0.848048048048048	1	0.217417417417417	1	0.285885885885886	1.41698053254448	0.000267277586865216	14
ENSG00000158486	DNAH3	chr16	gene	20943804	21170762	-	ENSG00000158486.8	protein_coding	KNOWN	2	DNAH3	DNAH3	rs12923444	chr16	21639710	0.13545311	468948	226	3	0	0	0	0.246246246246246	0.0204204204204204	0.461861861861862	1	1	1	0.199399399399399	2.38493486640696	0.000381825124093165	20
ENSG00000172404	DNAJB7	chr22	gene	41255553	41258130	-	ENSG00000172404.4	protein_coding	KNOWN	2	DNAJB7	DNAJB7	rs5995992	chr22	41487218	0.10991072	229088	60	0	0	0	0	1	0.47027027027027	0.219219219219219	1	1	1	0.155555555555556	3.37843538954706	0	0
ENSG00000128590	DNAJB9	chr7	gene	108210012	108215294	+	ENSG00000128590.4	protein_coding	KNOWN	1	DNAJB9	DNAJB9	rs58104186	chr7	109099919	0.25718577	889907	131	3	0	0	0	0.246246246246246	0.181381381381381	0.843243243243243	1	1	1	0.376576576576577	1.14713367961041	0.000362733867888507	19
ENSG00000170946	DNAJC24	chr11	gene	31391387	31453396	+	ENSG00000170946.10	protein_coding	KNOWN	1	DNAJC24	DNAJC24	rs1448938	chr11	30892824	0.74551262	498563	17	2	0	0	0	0.324924924924925	0.692492492492492	0.494894894894895	1	1	1	0.906906906906907	0.801125345110647	5.72737686139748e-05	3
ENSG00000119661	DNAL1	chr14	gene	74111578	74165604	+	ENSG00000119661.8	protein_coding	KNOWN	2	DNAL1	DNAL1	rs1045430	chr14	75130235	0.22274533	1018657	82	0	0	0	0	1	0.372972972972973	0.958558558558559	1	1	1	0.332132132132132	1.144547025297	7.63650248186331e-05	4
ENSG00000163879	DNALI1	chr1	gene	38022520	38032458	+	ENSG00000163879.8	protein_coding	KNOWN	2	DNALI1	DNALI1	rs1002656,rs1466887	chr1	37192741	0.21656631	313192	96	0	2	0	3	1	0.305705705705706	0.311111111111111	0.311111111111111	0.217417417417417	1	0.323723723723724	3.46307515181567	0.000458190148911798	24
ENSG00000101457	DNTTIP1	chr20	gene	44420576	44440066	+	ENSG00000101457.8	protein_coding	KNOWN	1	DNTTIP1	DNTTIP1	rs12624433	chr20	44680853	0.27550405	260277	137	0	4	0	7	1	0.162162162162162	0.256456456456456	0.191591591591592	0.111711711711712	1	0.399399399399399	3.93097905057431	0.0017373043146239	91
ENSG00000088387	DOCK9	chr13	gene	99445741	99738879	-	ENSG00000088387.12	protein_coding	KNOWN	2	DOCK9	DOCK9	rs4772087	chr13	99115041	0.1670439	623838	267	15	5	18	0	0.0222222222222222	0.00600600600600601	0.618618618618619	0.165765765765766	1	0.0234234234234234	0.248048048048048	3.67157866734177	0.00103092783505155	54
ENSG00000175920	DOK7	chr4	gene	3465033	3503200	+	ENSG00000175920.11	protein_coding	KNOWN	1	DOK7	DOK7	rs7685686	chr4	3207142	0.39491898	257891	27	2	0	0	2	0.324924924924925	0.637237237237237	0.253453453453453	1	0.273273273273273	1	0.563963963963964	1.94534001158481	0.000668193967163039	35
ENSG00000172269	DPAGT1	chr11	gene	118967213	118979041	-	ENSG00000172269.12	protein_coding	KNOWN	2	DPAGT1	DPAGT1	rs2187490	chr11	118713180	0.93711365	265861	142	1	9	0	0	0.464264264264264	0.141741741741742	0.263663663663664	0.0882882882882883	1	1	0.986186186186186	3.77413891737735	0.000725467735777014	38
ENSG00000133884	DPF2	chr11	gene	65101225	65120720	+	ENSG00000133884.5	protein_coding	KNOWN	1	DPF2	DPF2	rs58621819	chr11	65314830	0.62942008	213605	56	0	0	3	0	1	0.487687687687688	0.206606606606607	1	1	0.148948948948949	0.822222222222222	1.77268332216724	0.00099274532264223	52
ENSG00000254986	DPP3	chr11	gene	66247484	66277130	+	ENSG00000254986.2	protein_coding	KNOWN	1	DPP3	DPP3	rs58621819	chr11	65314830	0.83067891	932654	52	0	0	0	0	1	0.505105105105105	0.887687687687688	1	1	1	0.946546546546547	0.174070432903117	1.90912562046583e-05	1
ENSG00000175550	DRAP1	chr11	gene	65686728	65689032	+	ENSG00000175550.3	protein_coding	KNOWN	2	DRAP1	DRAP1	rs58621819	chr11	65314830	0.25412863	371898	18	6	0	0	0	0.114714714714715	0.685885885885886	0.364564564564565	1	1	1	0.373573573573574	1.99369192103041	0.000610920198549064	32
ENSG00000149295	DRD2	chr11	gene	113280318	113346413	-	ENSG00000149295.9	protein_coding	KNOWN	2	DRD2	DRD2	rs61902811	chr11	113370758	0.08698878	24345	111	0	0	0	0	1	0.243843843843844	0.0252252252252252	1	1	1	0.129129129129129	5.72685315841806	0.00210003818251241	110
ENSG00000128951	DUT	chr15	gene	48623208	48635570	+	ENSG00000128951.7	protein_coding	KNOWN	2	DUT	DUT	rs34488670	chr15	47684936	0.15232517	938272	68	0	0	0	0	1	0.434834834834835	0.89009009009009	1	1	1	0.227627627627628	1.59647679389063	0.00112638411607484	59
ENSG00000178690	C18orf26	chr18	gene	52258390	52266724	+	ENSG00000178690.1	protein_coding	KNOWN	2	C18orf26	DYNAP	rs62091461,rs12966052,rs12967143	chr18	52488672	0.139282071142344	230282	63	0	0	0	0	1	0.455855855855856	0.22042042042042	1	1	1	0.206006006006006	3.09206850960858	0.00043909889270714	23
ENSG00000088986	DYNLL1	chr12	gene	120907653	120936296	+	ENSG00000088986.6	protein_coding	KNOWN	2	DYNLL1	DYNLL1	rs3213572	chr12	121205078	0.83161736	297425	89	1	7	24	0	0.464264264264264	0.33993993993994	0.295495495495495	0.116516516516517	1	0.0162162162162162	0.948348348348348	3.42185731743235	0.0021954944635357	115
ENSG00000232125	DYTN	chr2	gene	207516345	207583120	-	ENSG00000232125.2	protein_coding	KNOWN	2	DYTN	DYTN	rs62188629	chr2	208044470	0.504308723413668	461350	152	0	0	0	0	1	0.107507507507508	0.451051051051051	1	1	1	0.711111111111111	1.137101337621	0.000324551355479191	17
ENSG00000254772	EEF1G	chr11	gene	62327073	62342401	-	ENSG00000254772.4	protein_coding	KNOWN	2	EEF1G	EEF1G	rs198457	chr11	61471678	0.255339355490666	870723	95	0	3	1	2	1	0.311111111111111	0.826426426426426	0.263063063063063	0.273273273273273	0.237237237237237	0.374774774774775	2.50743591000447	0.00381825124093165	200
ENSG00000103319	EEF2K	chr16	gene	22217603	22298554	+	ENSG00000103319.7	protein_coding	KNOWN	2	EEF2K	EEF2K	rs12923444	chr16	21639710	0.343015039046104	577893	16	2	7	4	2	0.324924924924925	0.698498498498499	0.577777777777778	0.116516516516517	0.273273273273273	0.124924924924925	0.502102102102102	3.3872399844299	0.000725467735777014	38
ENSG00000176927	EFCAB5	chr17	gene	28256218	28435470	+	ENSG00000176927.8	protein_coding	KNOWN	2	EFCAB5	EFCAB5	rs75581564	chr17	27363750	0.63389592	892468	102	3	0	0	0	0.246246246246246	0.283483483483483	0.846246246246246	1	1	1	0.826426426426426	0.357589274437119	0	0
ENSG00000172638	EFEMP2	chr11	gene	65633912	65641063	-	ENSG00000172638.8	protein_coding	KNOWN	1	EFEMP2	EFEMP2	rs58621819	chr11	65314830	0.41676167	326233	70	3	0	1	22	0.246246246246246	0.426426426426426	0.325525525525526	1	0.0168168168168168	0.237237237237237	0.595795795795796	1.64017169610457	0.000610920198549064	32
ENSG00000173442	EHBP1L1	chr11	gene	65343509	65360121	+	ENSG00000173442.7	protein_coding	KNOWN	2	EHBP1L1	EHBP1L1	rs58621819	chr11	65314830	0.34277762	28679	99	18	3	2	16	0.0132132132132132	0.294294294294294	0.0306306306306306	0.263063063063063	0.0366366366366366	0.193993993993994	0.501501501501502	5.511264939292	0.000763650248186331	40
ENSG00000110047	EHD1	chr11	gene	64619114	64655768	-	ENSG00000110047.11	protein_coding	KNOWN	1	EHD1	EHD1	rs58621819	chr11	65314830	0.13557432	659062	78	14	4	5	2	0.0276276276276276	0.390990990990991	0.64984984984985	0.191591591591592	0.273273273273273	0.0972972972972973	0.2	3.69284115507192	0.00192821687667048	101
ENSG00000175376	EIF1AD	chr11	gene	65764016	65769647	-	ENSG00000175376.4	protein_coding	KNOWN	1	EIF1AD	EIF1AD	rs58621819	chr11	65314830	0.07696738	454817	81	2	4	1	23	0.324924924924925	0.377777777777778	0.443243243243243	0.191591591591592	0.0144144144144144	0.237237237237237	0.120720720720721	4.58030137179924	0.000801832760595647	42
ENSG00000119718	EIF2B2	chr14	gene	75469614	75476292	+	ENSG00000119718.5	protein_coding	KNOWN	2	EIF2B2	EIF2B2	rs1045430	chr14	75130235	0.81427765	339379	57	2	1	5	4	0.324924924924925	0.484084084084084	0.333333333333333	0.34954954954955	0.184384384384384	0.0972972972972973	0.941141141141141	2.21038440340974	0.00110729285987018	58
ENSG00000106263	EIF3B	chr7	gene	2393721	2420380	+	ENSG00000106263.12	protein_coding	KNOWN	2	EIF3B	EIF3B	rs3823624	chr7	2110346	0.00775207	283375	93	0	2	1	9	1	0.318918918918919	0.281681681681682	0.311111111111111	0.0792792792792793	0.237237237237237	0.0246246246246246	6.13859112983356	0.00421916762122948	221
ENSG00000100664	EIF5	chr14	gene	103799881	103811362	+	ENSG00000100664.6	protein_coding	KNOWN	2	EIF5	EIF5	rs10149470	chr14	104017953	0.00056663	218072	151	9	4	0	3	0.0708708708708709	0.109309309309309	0.212012012012012	0.191591591591592	0.217417417417417	1	0.0048048048048048	8.54164050584566	0.0034746086292478	182
ENSG00000107105	ELAVL2	chr9	gene	23690102	23826335	-	ENSG00000107105.9	protein_coding	KNOWN	2	ELAVL2	ELAVL2	rs3793577	chr9	23737627	0.66992862	88708	171	0	6	0	0	1	0.0696696696696697	0.0852852852852853	0.13993993993994	1	1	0.861261261261261	4.57765267491711	0.00185185185185185	97
