Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	SNP	SNP_chr	SNP_pos_hg19	de	dist	cap4_enhancer_no	fantom5_enhancer_no	UNIPROT	neuron_count	oligo_count	micro_count	fantom5	cap4	DTS	neuron_P	micro_P	oligo_P	DE	weight	pp	num
ENSG00000243364	EFNA4	chr1	gene	155036207	155042029	+	ENSG00000243364.3	protein_coding	KNOWN	2	EFNA4	EFNA4	rs1630500,rs35749011,rs114138760,rs76763715,rs34372695,rs2230288	chr1	154855055	0.284	98829	59	1	P52798	0	0	0	0.470877768662838	0.443806398687449	0.162428219852338	1	1	1	0.411402789171452	2.70570162086602	0.000263653483992467	14
ENSG00000108947	EFNB3	chr17	gene	7608520	7614696	+	ENSG00000108947.4	protein_coding	KNOWN	2	EFNB3	EFNB3	rs12600861	chr17	7355621	0.276	252899	86	1	Q15768	2	0	0	0.470877768662838	0.311730926989336	0.334290401968827	0.315832649712879	1	1	0.395406070549631	3.17613000742451	0.000451977401129943	24
ENSG00000108883	EFTUD2	chr17	gene	42927655	42976993	-	ENSG00000108883.6	protein_coding	KNOWN	3	EFTUD2	EFTUD2	rs393152,rs2269906,rs850738,rs62053943,rs117615688,rs17686238,rs9912362,rs7221167,rs12185268,rs2942168,rs365825	chr17	43719143	0.119	440280	58	0	B3KX19	14	1	3	1	0.452830188679245	0.535684987694832	0.0393765381460213	0.264971287940935	0.237079573420837	0.166529942575882	5.6513742692177	0.00395480225988701	210
ENSG00000241404	EGFL8	chr6	gene	32132360	32136058	+	ENSG00000241404.2	protein_coding	KNOWN	2	EGFL8	EGFL8	rs3129882,rs9275326,rs112485576,rs9267659,rs2395163,rs17425622	chr6	32409530	0.318155118239186	255449	139	2	A0A1U9X7N9	0	3	0	0.334700574241181	0.125102543068089	0.337571780147662	1	1	0.140689089417555	0.465545529122231	1.85052248948986	0	0
ENSG00000179388	EGR3	chr8	gene	22545172	22550815	-	ENSG00000179388.7	protein_coding	KNOWN	2	EGR3	EGR3	rs2280104	chr8	22525980	0.343791737033217	24835	5	10	B4DH80	48	0	19	0.0717801476620181	0.737079573420837	0.0533223954060705	0.00205086136177194	0.0418375717801477	1	0.516406890894176	9.78175453318962	0.000715630885122411	38
ENSG00000204371	EHMT2	chr6	gene	31847536	31865464	-	ENSG00000204371.6	protein_coding	KNOWN	2	EHMT2	EHMT2	rs3129882,rs9275326,rs112485576,rs9267659,rs2395163,rs17425622	chr6	32409530	0.12	19230	17	0	A2ABF8	0	0	0	1	0.669811320754717	0.0397867104183757	1	1	1	0.166940114848236	5.01434245613646	0.00227871939736347	121
ENSG00000173812	EIF1	chr17	gene	39845137	39848920	+	ENSG00000173812.4	protein_coding	KNOWN	2	EIF1	EIF1	rs12951632	chr17	40741013	0.951	895876	27	5	P41567	3	0	3	0.158326497128794	0.615668580803938	0.902378999179655	0.262920426579163	0.264971287940935	1	0.987694831829368	1.45100602742786	9.41619585687382e-05	5
ENSG00000144895	EIF2A	chr3	gene	150264465	150302029	+	ENSG00000144895.7	protein_coding	KNOWN	1	EIF2A	EIF2A	rs11707416	chr3	151108965	0.0679	844500	107	0	Q9BY44	0	0	0	1	0.21780147662018	0.868334700574241	1	1	1	0.11771944216571	2.28062913318795	0.000602636534839925	32
ENSG00000111361	EIF2B1	chr12	gene	124104953	124118313	-	ENSG00000111361.7	protein_coding	KNOWN	1	EIF2B1	EIF2B1	rs11060180,rs10847864,rs12817488	chr12	123303586	0.436	791715	98	0	Q14232	1	0	5	1	0.25512715340443	0.833470057424118	0.344954881050041	0.194831829368335	1	0.66447908121411	1.6552510332259	0.000715630885122411	38
ENSG00000119718	EIF2B2	chr14	gene	75469614	75476292	+	ENSG00000119718.5	protein_coding	KNOWN	2	EIF2B2	EIF2B2	rs3742785	chr14	75373034	0.496	96580	57	2	P49770	1	5	4	0.334700574241181	0.455701394585726	0.155455291222313	0.344954881050041	0.225184577522559	0.0918785890073831	0.730106644790812	3.24030342178215	0.00103578154425612	55
ENSG00000134001	EIF2S1	chr14	gene	67826714	67853233	+	ENSG00000134001.7	protein_coding	KNOWN	2	EIF2S1	EIF2S1	rs1555399	chr14	67984370	0.374	157656	26	0	P05198	0	0	0	1	0.623461853978671	0.234208367514356	1	1	1	0.571780147662018	2.01054481910595	0.00101694915254237	54
ENSG00000107581	EIF3A	chr10	gene	120794356	120840396	-	ENSG00000107581.6	protein_coding	KNOWN	2	EIF3A	EIF3A	rs117896735,rs72840788,rs188789342	chr10	121536327	0.000724	531932	214	5	Q14152	3	0	4	0.158326497128794	0.0172272354388843	0.62059064807219	0.262920426579163	0.225184577522559	1	0.0123051681706317	6.21072337775247	0.00374764595103578	199
ENSG00000184110	EIF3C	chr16	gene	28699879	28747051	+	ENSG00000184110.9	protein_coding	KNOWN	2	EIF3C	EIF3C	rs2904880	chr16	28944396	0.332478502482621	244517	0	2	A0A024QYU9	0	0	0	0.334700574241181	1	0.326907301066448	1	1	1	0.49343724364233	1.82443822531754	0.000922787193973635	49
ENSG00000205609	EIF3CL	chr16	gene	28390900	28415200	-	ENSG00000205609.7	protein_coding	KNOWN	2	EIF3CL	EIF3CL	rs2904880	chr16	28944396	0.117	529196	0	2	B5ME19	0	0	0	0.334700574241181	1	0.616899097621001	1	1	1	0.163658736669401	2.29302169868278	0.00064030131826742	34
ENSG00000161960	EIF4A1	chr17	gene	7476024	7482324	+	ENSG00000161960.9	protein_coding	KNOWN	2	EIF4A1	EIF4A1	rs12600861	chr17	7355621	0.109	120403	11	2	P60842	6	2	13	0.334700574241181	0.70467596390484	0.186218211648893	0.123872026251025	0.0808039376538146	0.188269073010664	0.152584085315833	5.64938186043429	0.00128060263653484	68
ENSG00000110321	EIF4G2	chr11	gene	10818597	10830657	-	ENSG00000110321.9	protein_coding	KNOWN	1	EIF4G2	EIF4G2	rs7938782	chr11	10558777	0.147	271880	177	9	P78344	1	0	0	0.0836751435602953	0.0512715340442986	0.354799015586546	0.344954881050041	1	1	0.194831829368335	3.73616395918418	0.0011864406779661	63
ENSG00000132507	EIF5A	chr17	gene	7210318	7215774	+	ENSG00000132507.13	protein_coding	KNOWN	2	EIF5A	EIF5A	rs12600861	chr17	7355621	0.326	145303	88	8	P63241	0	5	13	0.0980311730926989	0.302707136997539	0.219031993437244	1	0.0808039376538146	0.0918785890073831	0.482362592288761	2.24759665266367	0.00105461393596987	56
ENSG00000141642	ELAC1	chr18	gene	48494386	48514491	+	ENSG00000141642.3	protein_coding	KNOWN	2	ELAC1	ELAC1	rs8087969	chr18	48683589	0.334290654392571	189203	10	0	Q9H777	0	0	10	1	0.71123872026251	0.269073010664479	1	0.110746513535685	1	0.496718621821165	2.01250408758525	9.41619585687382e-05	5
ENSG00000158711	ELK4	chr1	gene	205566707	205601090	-	ENSG00000158711.8	protein_coding	KNOWN	2	ELK4	ELK4	rs823118,rs11557080	chr1	205723572	0.567711468920513	122482	79	0	A0A024R9C2	6	3	2	1	0.340032813781788	0.189089417555373	0.123872026251025	0.312551271534044	0.140689089417555	0.801476620180476	3.9753410371494	0.000828625235404896	44
ENSG00000119915	ELOVL3	chr10	gene	103986085	103989346	+	ENSG00000119915.4	protein_coding	KNOWN	2	ELOVL3	ELOVL3	rs10748818	chr10	104015279	0.167202978196335	29194	114	0	Q9HB03	5	3	6	1	0.188679245283019	0.0615258408531583	0.156685808039377	0.173913043478261	0.140689089417555	0.226004922067268	6.12900921826791	0.00032015065913371	17
ENSG00000164181	ELOVL7	chr5	gene	60047618	60140216	-	ENSG00000164181.9	protein_coding	KNOWN	1	ELOVL7	ELOVL7	rs1867598,rs2694528,rs162227	chr5	60137959	0.00663	2257	76	4	A1L3X0	0	1	0	0.203855619360131	0.351107465135357	0.00533223954060705	1	1	0.237079573420837	0.0352748154224774	8.57856996636739	0.000734463276836158	39
ENSG00000170291	C17orf81	chr17	gene	7154735	7163259	+	ENSG00000170291.8	protein_coding	KNOWN	2	C17orf81	ELP5	rs12600861	chr17	7355621	0.017	200886	48	0	Q8TE02	0	0	0	1	0.5	0.283429040196883	1	1	1	0.0553732567678425	4.15445201787633	0.000433145009416196	23
ENSG00000165521	EML5	chr14	gene	89078775	89259096	-	ENSG00000165521.11	protein_coding	KNOWN	2	EML5	EML5	rs979812,rs8005172	chr14	88464264	0.16468657878071	786484	98	0	Q05BV3	2	0	0	1	0.25512715340443	0.827727645611157	0.315832649712879	1	1	0.222723543888433	2.84343789442843	0.000263653483992467	14
ENSG00000167280	ENGASE	chr17	gene	77071019	77084681	+	ENSG00000167280.10	protein_coding	KNOWN	3	ENGASE	ENGASE	rs666463	chr17	76425480	0.127	645539	23	24	Q8NFI3	0	0	0	0.0164068908941756	0.635356849876948	0.725594749794914	1	1	1	0.173092698933552	2.07469161188664	0.00032015065913371	17
ENSG00000168913	ENHO	chr9	gene	34521038	34523039	-	ENSG00000168913.5	protein_coding	KNOWN	2	ENHO	ENHO	rs6476434	chr9	34046391	0.467	476648	52	3	Q6UWT2	0	0	0	0.252666119770304	0.482362592288761	0.566037735849057	1	1	1	0.70467596390484	0.919111739386983	0	0
ENSG00000197594	ENPP1	chr6	gene	132129156	132216295	+	ENSG00000197594.7	protein_coding	KNOWN	2	ENPP1	ENPP1	rs75859381	chr6	133210361	0.409431681488596	1081205	21	0	P22413	0	0	1	1	0.644380639868745	0.982362592288761	1	0.363002461033634	1	0.624692370795734	0.488290757342256	5.64971751412429e-05	3
ENSG00000197217	ENTPD4	chr8	gene	23243296	23315208	-	ENSG00000197217.8	protein_coding	KNOWN	1	ENTPD4	ENTPD4	rs2280104	chr8	22525980	0.104	789228	128	18	Q9Y227	0	0	3	0.0299425758818704	0.152584085315833	0.830598851517637	1	0.264971287940935	1	0.148072190319934	2.09566368220891	0.000207156308851224	11
ENSG00000187097	ENTPD5	chr14	gene	74424713	74486102	-	ENSG00000187097.8	protein_coding	KNOWN	2	ENTPD5	ENTPD5	rs3742785	chr14	75373034	0.732	886932	8	0	A0A024R6D3	2	0	0	1	0.723133716160787	0.895816242821985	0.315832649712879	1	1	0.910172272354389	1.35668415547853	0.000131826741996234	7
ENSG00000163508	EOMES	chr3	gene	27757440	27764206	-	ENSG00000163508.7	protein_coding	KNOWN	2	EOMES	EOMES	rs6808178	chr3	28705690	0.510416070533559	941484	85	9	B7Z4K0	0	0	0	0.0836751435602953	0.315422477440525	0.933962264150943	1	1	1	0.745283018867924	0.362310485622523	0	0
ENSG00000183495	EP400	chr12	gene	132434505	132565005	+	ENSG00000183495.8	protein_coding	KNOWN	2	EP400	EP400	rs11610045	chr12	133063768	0.0394	629263	81	1	Q96L91	0	0	5	0.470877768662838	0.330598851517637	0.712059064807219	1	0.194831829368335	1	0.0857260049220673	2.79619347289733	0.000847457627118644	45
ENSG00000185684	EP400NL	chr12	gene	132568828	132613029	+	ENSG00000185684.8	protein_coding	KNOWN	2	EP400NL	EP400NL	rs11610045	chr12	133063768	0.310628502939846	494940	39	0	NA	0	0	0	1	0.541837571780148	0.588187038556194	1	1	1	0.450779327317473	1.32748764451925	0.000150659133709981	8
ENSG00000143819	EPHX1	chr1	gene	225997794	226033260	+	ENSG00000143819.8	protein_coding	KNOWN	2	EPHX1	EPHX1	rs4653767	chr1	226916078	0.648	918284	0	1	P07099	0	2	0	0.470877768662838	1	0.917965545529122	1	1	0.188269073010664	0.865463494667761	0.230085504740451	1.88323917137476e-05	1
ENSG00000049167	ERCC8	chr5	gene	60169658	60240900	-	ENSG00000049167.8	protein_coding	KNOWN	2	ERCC8	ERCC8	rs1867598,rs2694528,rs162227	chr5	60137959	0.113741383378016	19643	31	1	Q13216	0	0	0	0.470877768662838	0.591878589007383	0.0414273995077933	1	1	1	0.159146841673503	5.0217407636179	0.000583804143126177	31
ENSG00000157554	ERG	chr21	gene	39751949	40033704	-	ENSG00000157554.14	protein_coding	KNOWN	2	ERG	ERG	rs2248244	chr21	38852361	0.429	1181343	96	9	B4DN83	0	0	0	0.0836751435602953	0.264971287940935	0.995488105004102	1	1	1	0.659557013945857	0.420708964616921	0.000244821092278719	13
ENSG00000163645	FAM194A	chr3	gene	150377672	150421758	-	ENSG00000163645.9	protein_coding	KNOWN	2	FAM194A	ERICH6	rs11707416	chr3	151108965	0.373950311469405	687207	156	0	Q7L0X2	0	0	0	1	0.0894175553732568	0.755537325676784	1	1	1	0.570549630844955	0.841481211343739	0	0
ENSG00000117036	ETV3	chr1	gene	157090983	157108266	-	ENSG00000117036.7	protein_coding	KNOWN	2	ETV3	ETV3	rs35643925	chr1	156154860	0.369	953406	84	8	P41162	1	0	2	0.0980311730926989	0.31870385561936	0.940525020508614	0.344954881050041	0.312551271534044	1	0.562346185397867	1.70129630773048	0.000470809792843691	25
ENSG00000253831	ETV3L	chr1	gene	157061836	157069600	-	ENSG00000253831.1	protein_coding	KNOWN	2	ETV3L	ETV3L	rs35643925	chr1	156154860	0.292691040296315	914740	109	1	Q6ZN32	0	0	0	0.470877768662838	0.207957342083675	0.916735028712059	1	1	1	0.424938474159147	0.942747690215336	0.000169491525423729	9
ENSG00000175832	ETV4	chr17	gene	41605212	41623762	-	ENSG00000175832.7	protein_coding	KNOWN	3	ETV4	ETV4	rs12951632,rs2269906,rs850738	chr17	40741013	0.327948842098483	670575	29	1	P43268	0	0	0	0.470877768662838	0.602543068088597	0.741591468416735	1	1	1	0.485643970467596	1.02123626368636	0.000207156308851224	11
ENSG00000162694	EXTL2	chr1	gene	101337943	101361554	-	ENSG00000162694.9	protein_coding	KNOWN	2	EXTL2	EXTL2	rs2338971	chr1	101880005	0.0402	518451	167	0	Q9UBQ6	0	0	0	1	0.0668580803937654	0.605824446267432	1	1	1	0.0861361771944217	2.95299080683359	0.000301318267419962	16
ENSG00000112319	EYA4	chr6	gene	133561736	133853258	+	ENSG00000112319.13	protein_coding	KNOWN	1	EYA4	EYA4	rs75859381	chr6	133210361	0.409210626884156	351375	88	2	A0A0S2Z3Q2	0	0	0	0.334700574241181	0.302707136997539	0.436833470057424	1	1	1	0.623872026251025	1.30001324967962	0.000244821092278719	13
ENSG00000108799	EZH1	chr17	gene	40852294	40897071	-	ENSG00000108799.6	protein_coding	KNOWN	3	EZH1	EZH1	rs12951632	chr17	40741013	0.0288	156058	48	3	Q92800	0	0	0	0.252666119770304	0.5	0.230516817063167	1	1	1	0.0717801476620181	4.10157879626523	0.000414312617702448	22
ENSG00000158769	F11R	chr1	gene	160965001	161008784	-	ENSG00000158769.11	protein_coding	KNOWN	2	F11R	F11R	rs6658353	chr1	161469054	0.55015214122463	460270	73	2	Q9Y624	0	0	10	0.334700574241181	0.363822805578343	0.553732567678425	1	0.110746513535685	1	0.782608695652174	0.836195896641727	0.000169491525423729	9
ENSG00000115042	FAHD2A	chr2	gene	96068469	96082364	+	ENSG00000115042.5	protein_coding	KNOWN	2	FAHD2A	FAHD2A	rs2042477	chr2	96000943	0.504169412733895	67526	46	0	A0A024RE27	0	2	1	1	0.511484823625923	0.115258408531583	1	0.363002461033634	0.188269073010664	0.739130434782609	2.4628595125804	0.000112994350282486	6
ENSG00000065809	FAM107B	chr10	gene	14560556	14816896	-	ENSG00000065809.8	protein_coding	KNOWN	2	FAM107B	FAM107B	rs896435,rs10906923	chr10	15557406	0.141	740510	56	0	Q9H098	3	26	8	1	0.461853978671042	0.797785069729286	0.262920426579163	0.136587366694011	0.00615258408531583	0.188269073010664	3.23170300708989	0.000338983050847458	18
ENSG00000122591	FAM126A	chr7	gene	22980878	23053749	-	ENSG00000122591.7	protein_coding	KNOWN	1	FAM126A	FAM126A	rs199347,rs199351,rs10256359	chr7	23293746	0.443120941045038	70128	194	1	Q9BYI3	2	0	13	0.470877768662838	0.0311730926989336	0.118539786710418	0.315832649712879	0.0808039376538146	1	0.675143560295324	3.67787934592647	0.000527306967984934	28
ENSG00000175182	FAM131A	chr3	gene	184053714	184064063	+	ENSG00000175182.9	protein_coding	KNOWN	1	FAM131A	FAM131A	rs11711441	chr3	182821275	0.259	1232439	149	2	Q6UXB0	5	0	0	0.334700574241181	0.103363412633306	0.997949138638228	0.156685808039377	1	1	0.369975389663659	2.84988445867093	0.00032015065913371	17
ENSG00000141699	FAM134C	chr17	gene	40731528	40761445	-	ENSG00000141699.5	protein_coding	KNOWN	3	FAM134C	FAM134C	rs12951632	chr17	40741013	0.00753	20432	71	1	NA	0	0	0	0.470877768662838	0.373256767842494	0.0438884331419196	1	1	1	0.0381460213289582	6.39243829246727	0.000715630885122411	38
ENSG00000138640	FAM13A	chr4	gene	89647106	90032549	-	ENSG00000138640.10	protein_coding	KNOWN	2	FAM13A	FAM13A	rs356220,rs356219,rs2736990,rs356182,rs5019538,rs356228,rs356203,rs6532194,rs8180209	chr4	90641340	0.0198	574577	107	2	O94988	3	0	5	0.334700574241181	0.21780147662018	0.662428219852338	0.262920426579163	0.194831829368335	1	0.0607054963084495	4.54946796378211	0.000621468926553672	33
ENSG00000158863	FAM160B2	chr8	gene	21946670	21962232	+	ENSG00000158863.15	protein_coding	KNOWN	2	FAM160B2	FAM160B2	rs2280104	chr8	22525980	0.825	579310	14	0	Q86V87	0	0	0	1	0.687448728465956	0.666119770303528	1	1	1	0.94298605414274	0.464989574597629	3.76647834274953e-05	2
ENSG00000156050	FAM161B	chr14	gene	74398204	74417117	-	ENSG00000156050.4	protein_coding	KNOWN	2	FAM161B	FAM161B	rs3742785	chr14	75373034	0.246037876716121	955917	39	1	Q96MY7	0	0	0	0.470877768662838	0.541837571780148	0.941755537325677	1	1	1	0.344134536505332	1.12673215617577	3.76647834274953e-05	2
ENSG00000114023	FAM162A	chr3	gene	122103023	122131181	+	ENSG00000114023.10	protein_coding	KNOWN	1	FAM162A	FAM162A	rs55961674	chr3	122196892	8.2e-05	93869	224	0	Q96A26	8	3	13	1	0.0123051681706317	0.152173913043478	0.0877768662838392	0.0808039376538146	0.140689089417555	0.00697292863002461	9.28140850843815	0.00167608286252354	89
ENSG00000154319	FAM167A	chr8	gene	11278972	11332224	-	ENSG00000154319.10	protein_coding	KNOWN	1	FAM167A	FAM167A	rs1293298,rs2740594	chr8	11712443	0.516	374950	189	10	Q96KS9	0	0	3	0.0717801476620181	0.0377358490566038	0.452420016406891	1	0.264971287940935	1	0.75143560295324	1.07891405559486	5.64971751412429e-05	3
ENSG00000148468	FAM171A1	chr10	gene	15253642	15413061	-	ENSG00000148468.11	protein_coding	KNOWN	2	FAM171A1	FAM171A1	rs896435,rs10906923	chr10	15557406	0.344	144345	142	1	B3KMX9	18	12	0	0.470877768662838	0.116899097621001	0.216981132075472	0.0250205086136177	1	0.0291222313371616	0.51681706316653	5.87607063414652	0.000979284369114878	52
ENSG00000161682	FAM171A2	chr17	gene	42430585	42441243	-	ENSG00000161682.8	protein_coding	KNOWN	2	FAM171A2	FAM171A2	rs2269906,rs850738,rs17686238	chr17	42294337	0.299438008591273	6613	105	0	A8MVW0	2	0	15	1	0.225184577522559	0.0151763740771124	0.315832649712879	0.0668580803937654	1	0.437243642329779	6.16782289790591	5.64971751412429e-05	3
ENSG00000047662	FAM184B	chr4	gene	17630929	17783135	-	ENSG00000047662.4	protein_coding	KNOWN	2	FAM184B	FAM184B	rs34025766	chr4	17968811	0.0525948678285592	185676	85	0	Q9ULE4	8	0	0	1	0.315422477440525	0.264561115668581	0.0877768662838392	1	1	0.0996718621821165	6.06851215496548	0.000546139359698682	29
ENSG00000214447	FAM187A	chr17	gene	42977135	42982758	+	ENSG00000214447.3	protein_coding	KNOWN	2	FAM187A	FAM187A	rs393152,rs2269906,rs850738,rs62053943,rs117615688,rs17686238,rs9912362,rs7221167,rs12185268,rs2942168,rs365825	chr17	43719143	0.527622188407802	440138	58	0	NA	0	0	0	1	0.452830188679245	0.534864643150123	1	1	1	0.762920426579163	0.896343110888588	0	0
ENSG00000148481	FAM188A	chr10	gene	15820169	15902519	-	ENSG00000148481.8	protein_coding	KNOWN	2	FAM188A	FAM188A	rs896435,rs10906923	chr10	15557406	0.664	332921	304	0	NA	3	0	0	1	0.00123051681706317	0.417555373256768	0.262920426579163	1	1	0.874077112387203	2.3438286439939	0.000414312617702448	22
ENSG00000214237	FAM188B2	chr3	gene	150588832	150612089	-	ENSG00000214237.5	protein_coding	KNOWN	2	FAM188B2	FAM188B2	rs11707416	chr3	151108965	0.363367306317558	496876	126	0	NA	0	0	0	1	0.157095980311731	0.591058244462674	1	1	1	0.553732567678425	1.11691415265044	5.64971751412429e-05	3
ENSG00000160767	FAM189B	chr1	gene	155216996	155225274	-	ENSG00000160767.15	protein_coding	KNOWN	1	FAM189B	FAM189B	rs1630500,rs35749011,rs114138760,rs76763715,rs35643925,rs34372695,rs2230288	chr1	154855055	0.464	19107	56	0	P81408	4	1	5	1	0.461853978671042	0.0393765381460213	0.189909762100082	0.194831829368335	0.237079573420837	0.70098441345365	5.25106100145399	0.000922787193973635	49
ENSG00000205108	FAM205A	chr9	gene	34723052	34729464	-	ENSG00000205108.5	protein_coding	KNOWN	2	FAM205A	FAM205A	rs6476434	chr9	34046391	0.391287620565571	683073	67	0	B4DY95	0	0	0	1	0.401148482362592	0.752666119770304	1	1	1	0.601312551271534	0.792773977147166	3.76647834274953e-05	2
ENSG00000185614	FAM212A	chr3	gene	49840687	49842463	+	ENSG00000185614.4	protein_coding	KNOWN	2	FAM212A	FAM212A	rs12497850	chr3	48748989	0.886	1091698	37	0	NA	3	0	7	1	0.551271534044299	0.984003281378179	0.262920426579163	0.15422477440525	1	0.96636587366694	1.38624266559181	1.88323917137476e-05	1
ENSG00000164970	FAM219A	chr9	gene	34398182	34458568	-	ENSG00000164970.10	protein_coding	KNOWN	2	FAM219A	FAM219A	rs6476434	chr9	34046391	0.583	412177	114	0	Q8IW50	1	0	1	1	0.188679245283019	0.496718621821165	0.344954881050041	0.363002461033634	1	0.816242821985234	1.96711660887907	0.000150659133709981	8
ENSG00000188732	C7orf46	chr7	gene	23719749	23742868	+	ENSG00000188732.6	protein_coding	KNOWN	1	C7orf46	FAM221A	rs199347,rs199351,rs10256359	chr7	23293746	0.76	419700	0	0	A0A024RA57	2	0	2	1	1	0.507383100902379	0.315832649712879	0.312551271534044	1	0.924938474159147	1.90905979094665	5.64971751412429e-05	3
ENSG00000203778	C6orf225	chr6	gene	112408802	112423993	+	ENSG00000203778.2	protein_coding	KNOWN	2	C6orf225	FAM229B	rs997368	chr6	112243291	0.0134	165511	103	0	Q4G0N7	0	0	0	1	0.23461853978671	0.241591468416735	1	1	1	0.0479901558654635	4.45726650163309	0.000244821092278719	13
ENSG00000189157	FAM47E	chr4	gene	77135193	77232282	+	ENSG00000189157.8	protein_coding	KNOWN	1	FAM47E	FAM47E	rs6812193,rs6825004,rs4101061,rs6854006	chr4	77198986	0.314987773584906	12776	173	0	Q6ZV65	0	0	0	1	0.0553732567678425	0.0278917145200984	1	1	1	0.457752255947498	4.36085277196507	0.000169491525423729	9
ENSG00000153310	FAM49B	chr8	gene	130853716	131029375	-	ENSG00000153310.12	protein_coding	KNOWN	1	FAM49B	FAM49B	rs2086641	chr8	130901909	0.00945	127466	87	9	NA	6	24	17	0.0836751435602953	0.30557834290402	0.194831829368335	0.123872026251025	0.0537325676784249	0.00820344544708778	0.0426579163248564	6.87866720957277	0.000903954802259887	48
ENSG00000174137	FAM53A	chr4	gene	1619642	1686029	-	ENSG00000174137.8	protein_coding	KNOWN	1	FAM53A	FAM53A	rs34311866,rs873786,rs11248060,rs6599389,rs6599388,rs35541465	chr4	951947	0.00439	721670	30	0	Q6NSI3	3	0	3	1	0.595980311730927	0.782608695652174	0.262920426579163	0.264971287940935	1	0.0299425758818704	5.08950018004636	0.000508474576271186	27
ENSG00000149926	FAM57B	chr16	gene	30035748	30064299	-	ENSG00000149926.9	protein_coding	KNOWN	2	FAM57B	FAM57B	rs2904880,rs11150601	chr16	28944396	0.0158	913500	65	0	NA	8	0	0	1	0.411402789171452	0.91591468416735	0.0877768662838392	1	1	0.0533223954060705	5.45218821280606	0.000338983050847458	18
ENSG00000172717	FAM71D	chr14	gene	67656110	67695267	+	ENSG00000172717.10	protein_coding	KNOWN	1	FAM71D	FAM71D	rs1555399	chr14	67984370	0.505895201263685	328260	0	0	Q8N9W8	0	0	0	1	1	0.411812961443806	1	1	1	0.741181296144381	1.18669602923853	0.000131826741996234	7
ENSG00000196550	FAM72A	chr1	gene	206136916	206155151	+	ENSG00000196550.5	protein_coding	KNOWN	2	FAM72A	FAM72A	rs823118,rs11557080	chr1	205723572	0.598479326278134	399177	0	0	Q5TYM5	0	0	0	1	1	0.480721903199344	1	1	1	0.830598851517637	0.918074670404836	0	0
ENSG00000186523	FAM86B1	chr8	gene	12035972	12052469	-	ENSG00000186523.9	protein_coding	KNOWN	2	FAM86B1	FAM86B1	rs1293298,rs2740594	chr8	11712443	0.468795166083372	340026	0	0	Q4KMP3	0	0	0	1	1	0.425758818703856	1	1	1	0.705906480721903	1.20215476014506	0	0
ENSG00000145002	FAM86B2	chr8	gene	12282913	12293915	-	ENSG00000145002.8	protein_coding	KNOWN	2	FAM86B2	FAM86B2	rs1293298,rs2740594	chr8	11712443	0.682580191248912	581472	0	0	P0C5J1	0	0	0	1	1	0.668990976210008	1	1	1	0.884331419196062	0.524908085432532	0	0
ENSG00000152767	FARP1	chr13	gene	98795434	99102023	+	ENSG00000152767.8	protein_coding	KNOWN	2	FARP1	FARP1	rs4771268	chr13	97865021	0.843	930413	17	1	Q9Y4F1	44	1	0	0.470877768662838	0.669811320754717	0.925348646431501	0.00246103363412633	1	0.237079573420837	0.952420016406891	6.13350768601981	0.00112994350282486	60
ENSG00000117560	FASLG	chr1	gene	172628154	172636014	+	ENSG00000117560.6	protein_coding	KNOWN	2	FASLG	FASLG	rs11578699	chr1	171719769	0.194844068721026	908385	41	7	P48023	0	0	0	0.111977030352748	0.530352748154225	0.911812961443806	1	1	1	0.2616899097621	1.43291542277345	0.000376647834274953	20
ENSG00000215251	FASTKD5	chr20	gene	3127165	3140543	-	ENSG00000215251.3	protein_coding	KNOWN	2	FASTKD5	FASTKD5	rs8118008,rs2295545	chr20	3168166	0.265	24143	34	2	Q7L8L6	0	0	0	0.334700574241181	0.571780147662018	0.0520918785890074	1	1	1	0.378999179655455	3.92496746198216	0.000621468926553672	33
ENSG00000156860	FBRS	chr16	gene	30669752	30682131	+	ENSG00000156860.10	protein_coding	KNOWN	2	FBRS	FBRS	rs14235,rs11150601	chr16	31121793	0.479576378764579	308047	63	1	B3KTZ7	0	1	3	0.470877768662838	0.423297785069729	0.388843314191961	1	0.264971287940935	0.237079573420837	0.716570959803117	1.27785680769336	0	0
ENSG00000112787	FBRSL1	chr12	gene	133066137	133161774	+	ENSG00000112787.7	protein_coding	KNOWN	2	FBRSL1	FBRSL1	rs11610045	chr12	133063768	0.52813674849566	2369	26	11	Q9HCM7	0	0	0	0.0607054963084495	0.623461853978671	0.00574241181296144	1	1	1	0.764561115668581	5.42832929522164	0.000809792843691149	43
ENSG00000107872	FBXL15	chr10	gene	104178946	104182893	+	ENSG00000107872.8	protein_coding	KNOWN	2	FBXL15	FBXL15	rs10748818	chr10	104015279	0.0638	163667	124	2	Q9H469	0	0	0	0.334700574241181	0.159967186218212	0.239540607054963	1	1	1	0.11402789171452	3.60034452356357	0.000150659133709981	8
ENSG00000099364	FBXL19	chr16	gene	30934376	30960104	+	ENSG00000099364.12	protein_coding	KNOWN	2	FBXL19	FBXL19	rs14235,rs11150601	chr16	31121793	0.0435101786157443	43423	27	0	Q6PCT2	0	0	0	1	0.615668580803938	0.0849056603773585	1	1	1	0.0890073831009024	4.8852504732766	0.000564971751412429	30
